Handle,Title,Body (HTML),Vendor,Product Category,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / Condition,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Sweden,Status
Svanefors Äng Metervara Multi 140cm,Svanefors Äng Metervara Multi 140cm,"Upptäck vår vackra metervara med ett unikt botaniskt mönster i en härlig rosa nyans. Denna högkvalitativa bomullsväv är perfekt för att skapa stiliga gardiner, eleganta dukar, mysiga kuddfodral eller som möbeltyg. Med en bredd på 140 cm och en slitstyrka på Martindale 10.000, är den både hållbar och vacker. Observera att tyget kan krympa något (2-3%) och att vi tyvärr inte kan ta emot returer på specialbeställningar. Ge ditt hem en personlig touch med denna fantastiska metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1127,266.0,shopify,25,continue,manual,399,399,TRUE,TRUE,7332623423854,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/uploads/1618-00-999/1618-00-999_1.jpg,1,Svanefors Äng Metervara Multi 140cm,FALSE,Svanefors Äng Metervara Multi 140cm | Nordic Details,"Upptäck vår botaniska metervara i rosa! Perfekt för gardiner, dukar och kuddfodral. Hållbar bomull med unik design. Ge ditt hem en personlig touch!",female,adult,new,rosa,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/uploads/1618-00-999/1618-00-999_1.jpg,g,se_vat_25,153,TRUE,active
Svanefors Äng Metervara Multi 140cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/uploads/1618-00-999/1618-00-999_2.jpg,2,,,,,,,,,,,,,,
Svanefors Sten Färgprov Beige 19x28cm,Svanefors Sten Färgprov Beige 19x28cm,"Upptäck vårt eleganta färgprov i en stilren beige nyans, perfekt för att ge ditt hem en touch av skandinavisk design. Med måtten 19x28 cm är detta prov idealiskt för att visualisera hur färgen passar in i din inredning. Tillverkat av högkvalitativa material, är det både hållbart och lätt att sköta. Det tål maskintvätt i 30 grader och kan strykas på låg temperatur, vilket gör det enkelt att hålla fräscht. Låt detta färgprov inspirera dig till nya inredningsidéer!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1128,1.0,shopify,1,continue,manual,39,39,TRUE,TRUE,7332623424714,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1503-99-124_1.jpg,1,Svanefors Sten Färgprov Beige 19x28cm,FALSE,Svanefors Sten Färgprov Beige 19x28cm | Nordic Details,"Upptäck vårt eleganta beige färgprov (19x28 cm) – perfekt för skandinavisk design. Hållbart, lättskött och inspirerande för din inredning!",female,adult,new,beige,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1503-99-124_1.jpg,g,se_vat_25,15,TRUE,active
Svanefors Sophie Metervara Offwhite 150cm,Svanefors Sophie Metervara Offwhite 150cm,"Upptäck vårt eleganta gardintyg i 100% lätt tumlat lin, perfekt för att skapa en luftig och stilren atmosfär i ditt hem. Med en bredd på 150 cm och en skir kvalitet som ger ett mjukt fall, är detta tyg en idealisk lösning för stora fönsterpartier. Det vackra linet, som kommer från Belgien och Frankrike, ger en naturlig och rustik känsla som förhöjer varje rum. Observera att tyget kan krympa 5-7%. 

Vi erbjuder tyget i metervara, vilket innebär att vi klipper det efter din önskade längd, och vi kan tyvärr inte ta emot returer på specialbeställningar. Känn dig trygg med att produkten är certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en touch av exklusivitet med Svanefors Sophie Metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1129,150.0,shopify,12,continue,manual,379,379,TRUE,TRUE,7332623416672,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2304-00-002.jpg,1,Svanefors Sophie Metervara Offwhite 150cm,FALSE,Svanefors Sophie Metervara Offwhite 150cm | Nordic Details,"Upptäck vårt eleganta gardintyg i 100% lin! Perfekt för stora fönster, med en naturlig känsla och OEKO-TEX® certifiering. Skapa stil och atmosfär!",female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2304-00-002.jpg,g,se_vat_25,146,TRUE,active
Svanefors Sophie Metervara Lin/Vit 150cm,Svanefors Sophie Metervara Lin/Vit 150cm,"Upptäck vårt eleganta gardintyg i 100% lätt tumlat lin, perfekt för att skapa en luftig och stilren atmosfär i ditt hem. Med en bredd på 150 cm och en skir kvalitet som ger ett mjukt fall, är detta tyg idealiskt för stora fönsterpartier. Det rustika och exklusiva utseendet kommer från linet som är noggrant utvalt från Belgien och Frankrike, vilket ger en vacker och naturlig struktur. Observera att tyget kan krympa 5-7%. 

Vi erbjuder tyget i metervara, vilket innebär att vi klipper det efter din önskade längd, och därför kan vi tyvärr inte ta emot returer på specialbeställningar. Känn dig trygg med att detta tyg är certifierat enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att det är fritt från skadliga ämnen för både hälsa och miljö. Ge ditt hem en touch av elegans med detta fantastiska gardintyg!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1130,150.0,shopify,12,continue,manual,379,379,TRUE,TRUE,7332623416689,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2304-00-121.jpg,1,Svanefors Sophie Metervara Lin/Vit 150cm,FALSE,Svanefors Sophie Metervara Lin/Vit 150cm | Nordic Details,"Upptäck vårt eleganta gardintyg i 100% lin. Perfekt för stora fönster, med en naturlig struktur och OEKO-TEX® certifiering. Skapa stil och atmosfär!",female,adult,new,ingen färg hittad,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2304-00-121.jpg,g,se_vat_25,146,TRUE,active
Svanefors Julie Metervara Offwhite 150cm,Svanefors Julie Metervara Offwhite 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt balans mellan tyngd och mjukhet. Detta högkvalitativa lin, som kommer från Belgien och Frankrike, ger en vacker och naturlig struktur med en rustik och exklusiv känsla. Med en bredd på 150 cm och en längd som varierar mellan 14-21 m per rulle, är detta tyg idealiskt för måttanpassade gardiner, dukar och andra inredningsprodukter. Observera att tyget kan krympa 5-7%. 

Vi erbjuder tyget som specialbeställning, vilket innebär att vi inte kan ta emot returer. Du kan känna dig trygg med att produkten är certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en stilren och naturlig touch med detta fantastiska gardintyg!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1131,300.0,shopify,20,continue,manual,499,499,TRUE,TRUE,7332623415798,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-002.jpg,1,Svanefors Julie Metervara Offwhite 150cm,FALSE,Svanefors Julie Metervara Offwhite 150cm | Nordic Details,Upptäck vårt eleganta 100% lin-gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierat och miljövänligt!,female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-002.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Offwhite 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-002_6.jpg,2,,,,,,,,,,,,,,
Svanefors Julie Metervara Blå 150cm,Svanefors Julie Metervara Blå 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Det här exklusiva tyget, med sin vackra och naturliga struktur, kommer från Belgien och Frankrike och ger en rustik känsla till ditt hem. Med en bredd på 150 cm och längder som varierar mellan 14-21 m, är det idealiskt för måttanpassade gardiner, dukar och andra inredningsdetaljer. Observera att tyget kan krympa 5-7%. Eftersom vi klipper tyget efter dina specifikationer, kan vi tyvärr inte ta emot returer på specialbeställningar. Dessutom är produkten certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en stilfull uppgradering med detta tidlösa metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1132,300.0,shopify,12,continue,manual,499,499,TRUE,TRUE,7332623415866,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-180.jpg,1,Svanefors Julie Metervara Blå 150cm,FALSE,Svanefors Julie Metervara Blå 150cm | Nordic Details,Upptäck vårt eleganta 100% lin-gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierad och miljövänlig!,female,adult,new,blå,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-180.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Mocca 150cm,Svanefors Julie Metervara Mocca 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Det noggrant utvalda linet från Belgien och Frankrike ger en vacker, naturlig struktur med en rustik och exklusiv känsla. Med en bredd på 150 cm och längder som varierar mellan 14-21 m, är detta tyg idealiskt för måttanpassade gardiner, dukar och andra inredningsdetaljer. Observera att tyget kan krympa 5-7%. 

Vi erbjuder inga returer på specialbeställningar, så se till att du väljer rätt längd. Dessutom är produkten certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en stilren och naturlig touch med detta fantastiska metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1133,300.0,shopify,12,continue,manual,499,499,TRUE,TRUE,7332623415828,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-063.jpg,1,Svanefors Julie Metervara Mocca 150cm,FALSE,Svanefors Julie Metervara Mocca 150cm | Nordic Details,Upptäck vårt eleganta 100% lin gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierad och miljövänlig!,female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-063.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Mocca 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-063_2m.jpg,2,,,,,,,,,,,,,,
Svanefors Julie Metervara Mocca 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-063_6.jpg,3,,,,,,,,,,,,,,
Svanefors Julie Metervara Mocca 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-063_8.jpg,4,,,,,,,,,,,,,,
Svanefors Julie Metervara Mossa 150cm,Svanefors Julie Metervara Mossa 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Det noggrant utvalda linet från Belgien och Frankrike ger en vacker, naturlig struktur med en rustik och exklusiv känsla. Med en bredd på 150 cm och längder som varierar mellan 14-21 m, är detta tyg idealiskt för måttanpassade gardiner, dukar och andra inredningsprojekt. Observera att tyget kan krympa 5-7%. 

Vi erbjuder inga returer på specialbeställningar, så se till att du väljer rätt längd. Dessutom är produkten certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en stilren och naturlig touch med detta fantastiska metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1134,300.0,shopify,12,continue,manual,499,499,TRUE,TRUE,7332623415859,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-177.jpg,1,Svanefors Julie Metervara Mossa 150cm,FALSE,Svanefors Julie Metervara Mossa 150cm | Nordic Details,Upptäck vårt eleganta 100% lin-gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierat och miljövänligt!,female,adult,new,grön,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-177.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Mossa 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-177_6.jpg,2,,,,,,,,,,,,,,
Svanefors Julie Metervara Tegel 150cm,Svanefors Julie Metervara Tegel 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Det noggrant utvalda linet från Belgien och Frankrike ger en vacker, naturlig struktur med en rustik och exklusiv känsla. Med en bredd på 150 cm och längder som varierar mellan 14-21 m, är detta tyg idealiskt för måttanpassade gardiner, dukar och andra inredningsprojekt. Observera att tyget kan krympa 5-7%. 

Vi erbjuder tyget som specialbeställning, vilket innebär att vi inte kan ta emot returer efter att det har klippts till din önskade längd. Du kan känna dig trygg med att produkten är certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en stilren och naturlig touch med detta fantastiska metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1135,300.0,shopify,12,continue,manual,499,499,TRUE,TRUE,7332623415842,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-152.jpg,1,Svanefors Julie Metervara Tegel 150cm,FALSE,Svanefors Julie Metervara Tegel 150cm | Nordic Details,Upptäck vårt eleganta 100% lin-gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierad och miljövänlig!,female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-152.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Tegel 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-152_8.jpg,2,,,,,,,,,,,,,,
Svanefors Julie Metervara Lin/Vit 150cm,Svanefors Julie Metervara Lin/Vit 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Det noggrant utvalda linet från Belgien och Frankrike ger tyget en vacker, naturlig struktur med en rustik och exklusiv känsla. Med en bredd på 150 cm och en längd som varierar mellan 14-21 m per rulle, är detta tyg idealiskt för måttanpassade gardiner, dukar och andra inredningsdetaljer. Observera att tyget kan krympa 5-7%. 

Vi erbjuder inga returer på specialbeställningar, så se till att du väljer rätt längd. Dessutom är produkten certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en stilren och naturlig touch med detta fantastiska gardintyg!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1136,300.0,shopify,12,continue,manual,499,499,TRUE,TRUE,7332623415835,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-121.jpg,1,Svanefors Julie Metervara Lin/Vit 150cm,FALSE,Svanefors Julie Metervara Lin/Vit 150cm | Nordic Details,Upptäck vårt eleganta 100% lin gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierat och miljövänligt!,female,adult,new,ingen färg hittad,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-121.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Lin 150cm,Svanefors Julie Metervara Lin 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Detta högkvalitativa lin kommer från Belgien och Frankrike och ger en vacker, naturlig struktur med en rustik och exklusiv känsla. Färgen är linets naturliga nyans och kan variera något beroende på skördetid och område, vilket ger varje rulle en unik karaktär.

Med en bredd på 150 cm och en längd som varierar mellan 14-21 m, är detta tyg idealiskt för måttanpassade gardiner, dukar och andra inredningsprodukter. Observera att tyget kan krympa 5-7%. Eftersom vi klipper tyget efter dina specifikationer, kan vi tyvärr inte ta emot returer på specialbeställningar.

Vårt gardintyg är certifierat enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att det är fritt från skadliga ämnen för både hälsa och miljö. Ge ditt hem en touch av naturlig elegans med detta fantastiska linne!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1137,300.0,shopify,20,continue,manual,499,499,TRUE,TRUE,7332623415811,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-021.jpg,1,Svanefors Julie Metervara Lin 150cm,FALSE,Svanefors Julie Metervara Lin 150cm | Nordic Details,Upptäck vårt eleganta 100% lin gardintyg med unik karaktär. Perfekt för måttanpassade gardiner och inredning. Hållbart och certifierat av OEKO-TEX®.,female,adult,new,ingen färg hittad,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-021.jpg,g,se_vat_25,192,TRUE,active
Svanefors Julie Metervara Lin 150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-021_6.jpg,2,,,,,,,,,,,,,,
Svanefors Julie Metervara Grå 150cm,Svanefors Julie Metervara Grå 150cm,"Upptäck vårt eleganta gardintyg i 100% lin, som erbjuder en perfekt kombination av tyngd och mjukt fall. Med sin ursprungliga struktur från Belgien och Frankrike ger detta tyg en rustik och exklusiv känsla till ditt hem. Med en bredd på 150 cm och längder som varierar mellan 14-21 m, är det idealiskt för måttanpassade gardiner, dukar och andra inredningsdetaljer. Observera att tyget kan krympa 5-7%. 

Vi erbjuder tyget i specialbeställningar, vilket innebär att vi inte kan ta emot returer efter att det har klippts till din önskade längd. Känn dig trygg med att produkten är certifierad enligt STANDARD 100 by OEKO-TEX®, vilket garanterar att den är fri från skadliga ämnen för både hälsa och miljö. Ge ditt hem en naturlig och stilren touch med detta fantastiska metervara!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-1138,300.0,shopify,12,continue,manual,499,499,TRUE,TRUE,7332623415804,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-010.jpg,1,Svanefors Julie Metervara Grå 150cm,FALSE,Svanefors Julie Metervara Grå 150cm | Nordic Details,Upptäck vårt eleganta 100% linne gardintyg med rustik känsla. Perfekt för måttanpassade gardiner och inredning. Certifierad och miljövänlig!,female,adult,new,grå,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/2303-00-010.jpg,g,se_vat_25,192,TRUE,active
